Gene	log2FoldChange	pvalue	padj
BGLAP	-0.0157187487420844	0.48746031862604	0.499994982577514
MRPL20	0.0100939594546104	0.491946732618477	0.499994982577514
CFAP57	-0.097339415414828	0.422822192685033	0.499994982577514
TMEM35B	-1.3985580239445	0.00257805049841064	0.013070438817211
DDOST	0.136291896902543	0.392586585505905	0.499994982577514
CDK11B	0.0961370930531278	0.423763718816344	0.499994982577514
ZNF436-AS1	-0.0883724474401114	0.429854387478652	0.499994982577514
TMEM200B	-0.0900092115436322	0.428569052469323	0.499994982577514
TRNP1	0.172333313279683	0.365172505277405	0.499994982577514
UAP1-DT	0.190904216212893	0.35130173180637	0.499994982577514
DDX59-AS1	-0.0777141195855263	0.438241861519612	0.499994982577514
GS1-279B7.1	1.86927191072609	9.25446166780697e-05	0.000793359759340179
LINC01735	0.262349516681868	0.299896214698085	0.499994982577514
LINC01686	0.0229628914346807	0.481684702048234	0.499994982577514
MIR378G	-2.02080350974575	2.65430718430215e-05	0.000301567671662281
IKBKE	0.00761366349502805	0.493925410201104	0.499994982577514
MIR4253	0.140486018632133	0.38936592363093	0.499994982577514
NOTCH2NLA	2.25537705966271	3.22987818002218e-06	6.92221619036573e-05
MIR548AC	0.145939216415609	0.385189786967456	0.499994982577514
OTUD7B	2.42081603473052	6.4388520981673e-07	3.26690164647222e-05
MIR3117	0.050514588627314	0.459763649284057	0.499994982577514
MIR4420	-0.103349700607288	0.418122312532024	0.499994982577514
SEC22B	0.017047347145922	0.486400819684384	0.499994982577514
MIR4422	2.45175632969476	4.70689364151511e-07	3.26690164647222e-05
SRGAP2	-0.0163405914765736	0.486964414851652	0.499994982577514
RASSF5	0.128247586312264	0.398784253742841	0.499994982577514
MIR4711	0.272719638791127	0.29272571638151	0.499994982577514
MRPS21	2.44340307919774	5.12424533249956e-07	3.26690164647222e-05
MIR3972	-0.0248614037279559	0.480171640607809	0.499994982577514
LINC01140	0.00964788597064851	0.492302578402008	0.499994982577514
NBPF9	-0.0433930941301739	0.465420733184721	0.499994982577514
NBPF14	0.217866786745157	0.331515021915984	0.499994982577514
NUDT4P2	-0.295877961913012	0.277007021004588	0.499994982577514
NBPF19	0.00808882391991137	0.493546333785407	0.499994982577514
LINC01145	0.934274931089021	0.0308427334093215	0.113612100019493
LRRC8D-DT	0.0213448326312653	0.482974458993247	0.499994982577514
NBPF26	-2.40261362842284	7.72879132138193e-07	3.26690164647222e-05
LINC01138	0.0216211546257758	0.482754189353935	0.499994982577514
MIR6728	0.018766381702644	0.485030108561608	0.499994982577514
SEC22B2P	0.12586221252136	0.400627038169498	0.499994982577514
PDE4DIPP5	0.0523517780908964	0.458305520025333	0.499994982577514
PDE4DIPP2	0.855661331838928	0.0435107824156388	0.150295486512628
RNVU1-26	-0.0957502242170469	0.424066764620462	0.499994982577514
RNVU1-19	-2.24284736183472	3.6338368565314e-06	7.44936555588938e-05
PDE4DIPP4	2.13603435119148	9.68339423668141e-06	0.000142144314384989
MIR6500	2.08023152484093	1.58801500291794e-05	0.000207722014589405
MIR7156	-0.0693814463673254	0.444818758772691	0.499994982577514
MIR6737	0.147917192085213	0.383678281443559	0.499994982577514
RAB7B	-0.0611767021642771	0.451309569564095	0.499994982577514
MIR6730	-0.161430997435935	0.373399879925967	0.499994982577514
HYDIN2	0.0402490110590671	0.467920584626412	0.499994982577514
SCARNA2	0.0664555447289484	0.447131848299464	0.499994982577514
WASH9P	0.0944127070994937	0.425114826246491	0.499994982577514
LINC01348	-0.0946260797708289	0.424947594412679	0.499994982577514
LINC01144	1.28316410118714	0.00513907628230115	0.0232987929529326
LINC02815	-0.132843646853908	0.395240024968317	0.499994982577514
MIR7846	0.0844763742098917	0.432916904143176	0.499994982577514
MIR3916	0.0347696732438648	0.472280157235808	0.499994982577514
MIR3658	-1.95195066048764	4.73271934283703e-05	0.000469784667399508
LINC02801	2.12526835524477	1.0662943870865e-05	0.000152350849548874
MIR34A	-1.12390908885282	0.012293893136659	0.0501866063642581
LINC02606	1.35398789478932	0.00338474802472921	0.0162847825883655
TBCE	-0.190840941941738	0.351348669579643	0.499994982577514
LINC02988	0.0502946257689096	0.45993826472877	0.499994982577514
TOP1P1	1.16268069669604	0.0100263220098655	0.0422090252468893
LINC02793	-0.0875737125773327	0.430481897143528	0.499994982577514
BMP8B-AS1	-0.213602453869801	0.334615043513154	0.499994982577514
NOTCH2NLB	1.30007941958029	0.00465903096174092	0.0213275058102994
NOTCH2NLC	-0.111311820788607	0.411914217425126	0.499994982577514
LSP1P5	0.12409838955359	0.401991079151038	0.499994982577514
